Player_Id,COUNTRY_ID,Matches,Bat_Innings,Bowl_Innings,Not_Outs,Runs_Scored,Highest_Score,Hundreds,Fifties,Ducks,Maidens,Runs_Conceded,Wickets,BBI,Four_Wkt_Hauls,Five_Wkt_Hauls,Catches,Stumpings,COUNTRY_NAME,ODI_BOWLING.Balls,ODI_BOWLING.SR,Player_Name
1,AUS,42,41,1,0,1287,163,2,8,1,0,8,0,0,0,0,11,0,Australia,6,0,DA Warner
2,AUS,116,35,0,18,199,21*,0,0,5,0,0,0,0,0,0,26,0,Australia,0,0,NW Bracken
3,AUS,69,61,39,6,1796,111,1,14,4,1,698,18,4\21,2,0,29,0,Australia,802,44.5,DJ Hussey
4,AUS,173,152,149,24,5256,185*,9,30,11,35,4933,163,4\36,3,0,60,0,Australia,6070,37.2,SR Watson
5,AUS,105,98,0,11,2753,110,2,16,2,0,0,0,0,0,0,146,10,Australia,0,0,BJ Haddin
6,AUS,5,3,5,2,21,11*,0,0,0,1,214,7,3\28,0,0,0,0,Australia,216,30.8,PJ Cummins
7,AUS,87,73,19,15,2037,105,2,11,3,2,351,12,3\5,0,0,37,0,Australia,331,27.5,CL White
8,AUS,185,157,13,44,5442,109*,3,39,3,1,235,2,1\22,0,0,105,0,Australia,240,120,MEK Hussey
9,AUS,136,79,0,27,829,73*,0,2,5,0,0,0,0,0,0,29,0,Australia,0,0,MG Johnson
10,AUS,286,278,0,11,9595,172,16,55,19,0,0,0,0,0,0,416,54,Australia,0,0,AC Gilchrist
11,AUS,34,23,27,4,399,46*,0,0,2,0,780,22,3\33,0,0,15,0,Australia,899,40.8,SPD Smith
12,AUS,1,1,1,0,1,1,0,0,0,1,20,1,1\20,0,0,0,0,Australia,42,42,DP Nannes
13,AUS,42,38,0,2,792,75,0,4,4,0,0,0,0,0,0,43,7,Australia,0,0,MS Wade
14,AUS,35,7,34,5,25,11,0,0,1,11,1461,62,4\39,2,0,8,0,Australia,1688,27.2,SW Tait
15,AUS,236,215,104,43,7683,130,8,55,10,7,2130,56,5\35,1,1,100,0,Australia,2549,45.5,MJ Clarke
16,AUS,23,22,4,0,772,148,3,2,2,0,26,2,1\2,0,0,12,0,Australia,40,20,AJ Finch
17,AUS,24,23,20,5,621,92,0,6,1,3,637,11,4\63,1,0,9,0,Australia,705,64,GJ Maxwell
18,AUS,39,37,0,6,1647,156,2,12,1,0,0,0,0,0,0,23,0,Australia,0,0,GJ Bailey
19,AUS,21,13,20,7,48,21,0,0,0,13,832,44,5\19,0,3,6,0,Australia,1031,23.4,RJ Harris
20,AUS,374,364,5,39,13589,164,29,82,20,0,104,3,1\12,0,0,159,0,Australia,150,50,RT Ponting
21,AUS,123,65,113,26,790,71*,0,2,9,37,4188,156,5\32,3,2,36,0,Australia,5564,35.6,GB Hogg
22,AUS,221,110,0,44,1176,59,0,3,16,0,0,0,0,0,0,54,0,Australia,0,0,B Lee
23,AUS,19,18,19,5,273,39,0,0,0,4,595,20,5\31,0,1,10,0,Australia,727,36.3,DT Christian
24,AUS,25,21,3,2,575,123,1,3,3,0,51,1,1\17,0,0,16,0,Australia,66,66,BJ Hodge
25,AUS,59,31,59,10,190,30,0,0,3,38,2364,97,5\28,4,2,7,0,Australia,2965,30.5,CJ McKay
26,AUS,198,161,158,33,5088,156,6,30,15,30,4955,133,5\18,2,1,82,0,Australia,5935,44.6,A Symonds
27,AUS,39,12,38,7,69,16*,0,0,1,18,1477,53,4\54,2,0,10,0,Australia,1829,34.5,SR Clark
28,AUS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,0,0,AA Noffke
28,AUS,1,0,1,0,0,0,0,0,0,0,46,1,1\46,0,0,0,0,Australia,54,54,AA Noffke
29,AUS,7,5,7,2,49,16,0,0,0,1,363,11,3\34,0,0,1,0,Australia,414,37.6,NM Coulter-Nile
30,AUS,160,154,1,15,6131,181*,10,36,9,0,18,0,0,0,0,68,0,Australia,6,0,ML Hayden
31,AUS,3,1,3,0,27,27,0,0,0,1,140,5,3\45,0,0,1,0,Australia,180,36,BCJ Cutting
32,AUS,26,26,0,1,737,111,1,5,1,0,0,0,0,0,0,35,4,Australia,0,0,TD Paine
33,AUS,19,7,19,4,122,52*,0,1,0,6,737,37,5\20,3,3,4,0,Australia,874,23.6,MA Starc
34,AUS,84,61,75,8,1326,63*,0,3,1,32,2384,67,5\14,0,1,25,0,Australia,3157,47.1,JR Hopes
35,AUS,45,44,0,2,1667,151,3,10,3,0,0,0,0,0,0,9,0,Australia,0,0,SE Marsh
36,AUS,39,8,39,2,50,30,0,0,1,28,1482,62,5\35,3,2,12,0,Australia,1942,31.3,DE Bollinger
38,AUS,13,7,13,3,40,13,0,0,0,5,572,16,4\51,1,0,2,0,Australia,637,39.8,JL Pattinson
39,AUS,31,28,15,9,870,112*,1,4,0,1,276,6,1\3,0,0,7,0,Australia,301,50.1,AC Voges
40,AUS,24,16,23,5,506,116,1,3,0,5,1081,36,4\48,2,0,5,0,Australia,1120,31.1,JP Faulkner
41,AUS,43,13,42,9,74,28*,0,0,2,28,1674,67,5\45,1,2,13,0,Australia,2225,33.2,MS Kasprowicz
42,AUS,208,182,31,51,5346,144*,5,37,10,2,704,12,2\21,0,0,69,0,Australia,794,66.1,DR Martyn
43,AUS,45,42,0,5,1324,107*,1,9,3,0,0,0,0,0,0,13,0,Australia,0,0,SM Katich
44,AUS,54,21,50,14,100,15*,0,0,2,16,1987,51,4\28,3,0,17,0,Australia,2516,49.3,XJ Doherty
46,AUS,30,25,0,9,663,71*,0,5,0,0,0,0,0,0,0,7,0,Australia,0,0,CJ Ferguson
47,AUS,3,1,3,1,4,4*,0,0,0,0,145,3,1\39,0,0,0,0,Australia,144,48,Fawad Ahmed
48,AUS,58,32,56,17,336,53*,0,1,0,12,2152,63,4\29,2,0,24,0,Australia,2724,43.2,NM Hauritz
49,AUS,5,5,4,1,32,12,0,0,0,1,123,4,3\32,0,0,1,0,Australia,162,40.5,MC Henriques
50,AUS,2,2,2,2,10,10*,0,0,0,0,78,3,2\11,0,0,1,0,Australia,90,30,B Geeves
51,AUS,97,39,0,16,289,44*,0,0,8,0,0,0,0,0,0,10,0,Australia,0,0,JN Gillespie
52,AUS,5,1,5,1,1,1*,0,0,0,1,219,4,1\28,0,0,2,0,Australia,224,56,B Laughlin
53,AUS,4,4,3,1,39,22,0,0,0,0,44,1,1\19,0,0,1,0,Australia,48,48,MR Marsh
54,AUS,7,1,7,1,4,4*,0,0,0,1,391,7,3\56,0,0,1,0,Australia,341,48.7,ML Lewis
55,AUS,1,1,1,0,0,0,0,0,1,0,57,2,2\57,0,0,0,0,Australia,60,30,SM Harwood
57,AUS,4,2,0,0,76,64,0,1,0,0,0,0,0,0,0,5,2,Australia,0,0,L Ronchi
57,NZ,17,16,0,4,249,49,0,0,1,0,0,0,0,0,0,22,1,New Zealand,0,0,L Ronchi
58,AUS,249,67,0,38,115,11,0,0,13,0,0,0,0,0,0,36,0,Australia,0,0,GD McGrath
59,AUS,11,9,11,4,82,21*,0,0,1,1,410,8,2\35,0,0,2,0,Australia,546,68.2,JW Hastings
60,AUS,2,0,2,0,0,0,0,0,0,0,47,1,1\41,0,0,0,0,Australia,54,54,JR Hazlewood
63,AUS,25,11,25,8,29,16,0,0,0,16,1075,29,5\33,0,1,10,0,Australia,1216,41.9,BW Hilfenhaus
64,AUS,2,2,1,0,6,5,0,0,0,0,16,0,0,0,0,1,0,Australia,18,0,MJ North
67,AUS,17,4,16,2,21,9*,0,0,0,9,581,15,3\55,0,0,1,0,Australia,751,50,PM Siddle
68,ENG,127,120,22,16,4401,130,9,25,7,0,364,7,2\22,0,0,37,0,England,388,55.4,KP Pietersen
69,ENG,103,56,103,20,461,45*,0,0,7,50,4634,161,5\23,9,1,25,0,England,5316,33,SCJ Broad
70,ENG,77,47,0,12,499,34,0,0,3,0,0,0,0,0,0,29,0,England,0,0,GP Swann
71,ENG,47,38,35,4,655,50,0,1,5,2,861,15,2\34,0,0,17,0,England,1014,67.6,LJ Wright
72,ENG,87,83,0,18,2699,124*,5,16,3,0,0,0,0,0,0,37,0,England,0,0,EJG Morgan
74,ENG,167,68,166,36,237,28,0,0,9,111,7034,243,5\23,10,2,46,0,England,8453,34.7,JM Anderson
75,ENG,98,93,61,21,2362,101*,1,11,4,10,1232,34,4\38,1,0,30,0,England,1547,45.5,RS Bopara
76,ENG,81,64,81,20,871,80,0,1,6,31,3714,104,5\48,3,1,20,0,England,4077,39.2,TT Bresnan
77,ENG,26,22,0,3,572,99,0,4,4,0,0,0,0,0,0,41,3,England,0,0,JC Buttler
78,ENG,190,179,148,37,5041,120*,5,26,7,14,4188,108,6\31,3,1,105,0,England,5102,47.2,PD Collingwood
79,ENG,23,8,23,1,19,5,0,0,1,6,1246,30,4\45,1,0,5,0,England,1180,39.3,JW Dernbach
80,ENG,3,3,0,0,165,106,1,0,0,0,0,0,0,0,0,1,0,England,0,0,MJ Lumb
81,ENG,3,3,3,0,109,55,0,1,0,1,41,3,1\5,0,0,3,0,England,60,20,MM Ali
82,ENG,44,39,0,5,1048,107,1,5,4,0,0,0,0,0,0,50,12,England,0,0,C Kieswetter
83,ENG,10,8,9,2,30,17,0,0,1,1,366,5,2\40,0,0,4,0,England,440,88,GJ Batty
84,ENG,7,6,0,1,119,41*,0,0,0,0,0,0,0,0,0,3,0,England,0,0,JM Bairstow
85,ENG,37,13,0,6,96,35,0,0,3,0,0,0,0,0,0,8,0,England,0,0,ST Finn
86,ENG,2,2,2,0,18,15,0,0,0,0,72,0,0,0,0,0,0,England,54,0,SG Borthwick
87,ENG,33,22,30,7,482,70*,0,1,1,4,1027,22,5\41,0,1,5,0,England,1085,49.3,SR Patel
88,ENG,68,65,10,6,1816,107*,1,12,6,1,184,7,3\15,0,0,20,0,England,193,27.5,OA Shah
89,ENG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England,0,0,DR Briggs
89,ENG,1,0,1,0,0,0,0,0,0,0,39,2,2\39,0,0,0,0,England,60,30,DR Briggs
90,ENG,25,18,25,8,133,24,0,0,2,12,1039,29,3\19,0,0,6,0,England,1277,44,RJ Sidebottom
91,ENG,19,12,19,2,222,52,0,1,2,6,624,13,3\23,0,0,4,0,England,816,62.7,AD Mascarenhas
92,ENG,26,25,23,1,460,67,0,2,2,2,666,14,2\5,0,0,12,0,England,840,60,JWM Dalrymple
93,ENG,29,15,29,8,59,16,0,0,2,11,1092,39,4\44,2,0,9,0,England,1378,35.3,JC Tredwell
94,ENG,28,24,28,8,326,60*,0,2,1,7,1075,21,3\24,0,0,10,0,England,1332,63.4,MH Yardy
95,ENG,9,9,0,0,268,67,0,2,0,0,0,0,0,0,0,5,0,England,0,0,JL Denly
96,ENG,66,61,0,8,1281,87,0,3,5,0,0,0,0,0,0,69,8,England,0,0,MJ Prior
97,ENG,134,131,6,8,4513,126*,3,28,4,0,88,6,3\9,0,0,45,0,England,88,14.6,IR Bell
98,ENG,132,118,0,16,3287,123,3,18,9,0,0,0,0,0,0,43,0,England,0,0,A Flintoff
99,ENG,116,116,13,5,4232,137,12,21,13,0,219,4,2\7,0,0,47,0,England,232,58,ME Trescothick
100,ENG,25,24,18,3,841,107,1,5,1,2,471,10,2\15,0,0,10,0,England,474,47.4,JE Root
101,ENG,151,85,150,37,589,46*,0,0,10,118,5970,227,5\44,10,2,24,0,England,8200,36.1,D Gough
102,ENG,7,5,7,3,30,14,0,0,0,2,371,9,3\51,0,0,2,0,England,396,44,CJ Jordan
103,ENG,65,63,9,8,2777,137,4,22,5,0,152,2,2\31,0,0,14,0,England,171,85.5,IJL Trott
104,ENG,16,14,11,0,202,70,0,1,3,2,496,16,5\61,1,1,7,0,England,522,32.6,BA Stokes
105,ENG,55,25,0,14,91,18*,0,0,3,0,0,0,0,0,0,10,0,England,0,0,SJ Harmison
106,ENG,8,8,0,0,244,87,0,1,1,0,0,0,0,0,0,8,0,England,0,0,SM Davies
107,ENG,11,6,0,3,41,13,0,0,0,0,0,0,0,0,0,13,7,England,0,0,JS Foster
108,ENG,5,4,5,1,60,31*,0,0,0,0,191,3,1\16,0,0,2,0,England,204,68,AU Rashid
110,ENG,75,75,0,2,2811,137,5,18,7,0,0,0,0,0,0,27,0,England,0,0,AN Cook
111,ENG,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,England,0,0,RJ Kirtley
111,ENG,10,0,10,0,0,0,0,0,0,4,404,8,2\33,0,0,0,0,England,489,61.1,RJ Kirtley
112,ENG,8,6,0,0,113,53,0,1,1,0,0,0,0,0,0,1,0,England,0,0,DL Maddy
113,ENG,13,8,13,2,50,17,0,0,0,13,500,18,4\36,1,0,0,0,England,716,39.7,J Lewis
114,ENG,25,14,25,4,84,22*,0,0,3,7,1169,30,4\50,1,0,1,0,England,1197,39.9,SI Mahmood
116,ENG,123,123,1,7,4178,158,6,27,9,0,3,0,0,0,0,54,0,England,6,0,AJ Strauss
117,ENG,12,10,12,4,141,36,0,0,1,2,557,15,6\45,0,1,5,0,England,590,39.3,CR Woakes
118,ENG,2,0,2,0,0,0,0,0,0,1,110,2,1\45,0,0,0,0,England,114,57,SC Meaker
119,ENG,49,45,7,5,1089,106,2,5,2,0,105,1,1\17,0,0,16,0,England,111,111,VS Solanki
120,ENG,2,0,2,0,0,0,0,0,0,2,92,4,3\32,0,0,0,0,England,114,28.5,SD Parry
121,ENG,26,8,0,3,26,13,0,0,0,0,0,0,0,0,0,3,0,England,0,0,MS Panesar
122,ENG,11,8,11,2,39,9,0,0,0,5,490,17,3\41,0,0,4,0,England,588,34.5,A Shahzad
123,ENG,29,25,29,10,315,56,0,1,2,7,1321,39,3\24,0,0,7,0,England,1363,34.9,LE Plunkett
124,ENG,10,10,0,0,233,83,0,1,0,0,0,0,0,0,0,9,2,England,0,0,P Mustard
125,ENG,47,40,0,8,813,80,0,4,1,0,0,0,0,0,0,63,4,England,0,0,GO Jones
126,ENG,6,0,6,0,0,0,0,0,0,3,241,10,4\46,1,0,0,0,England,319,31.9,WB Rankin
127,ENG,17,17,0,0,471,107,1,3,1,0,0,0,0,0,0,6,0,England,0,0,EC Joyce
128,ENG,81,80,26,7,1945,90*,0,16,9,2,612,16,4\22,1,0,25,0,England,760,47.5,MP Vaughan
129,ENG,4,4,0,1,9,6,0,0,1,0,0,0,0,0,0,3,0,England,0,0,TR Ambrose
130,ENG,5,5,0,0,54,19,0,0,1,0,0,0,0,0,0,0,0,England,0,0,RWT Key
131,ENG,10,7,10,3,118,38,0,0,0,2,403,13,3\43,0,0,5,0,England,529,40.6,JN Snape
132,ENG,19,18,0,4,297,49,0,0,2,0,0,0,0,0,0,20,3,England,0,0,PA Nixon
133,ENG,15,11,15,4,50,19*,0,0,1,2,705,15,4\32,1,0,4,0,England,784,52.2,CT Tremlett
134,ENG,33,22,0,7,299,30*,0,0,3,0,0,0,0,0,0,40,2,England,0,0,CMW Read
135,NZ,216,195,0,27,5079,166,4,25,17,0,0,0,0,0,0,237,15,New Zealand,0,0,BB McCullum
136,IND,227,121,218,33,1166,49,0,0,15,83,8550,255,5\31,2,3,69,0,India,11939,46.8,Harbhajan Singh
137,NZ,126,120,4,15,4210,131*,10,25,7,0,35,0,0,0,0,88,0,New Zealand,42,0,LRPL Taylor
138,NZ,79,79,7,7,2665,189*,4,17,6,0,68,2,2\7,0,0,36,0,New Zealand,79,39.5,MJ Guptill
139,IND,101,68,98,22,1541,78,0,9,5,43,3910,120,5\36,4,1,36,0,India,4973,41.4,RA Jadeja
140,NZ,63,53,61,7,949,65,0,4,3,5,2092,44,3\24,0,0,30,0,New Zealand,2608,59.2,NL McCullum
141,NZ,71,45,70,16,313,32,0,0,8,39,3129,98,5\33,4,1,18,0,New Zealand,3638,37.1,TG Southee
142,IND,53,21,52,10,44,10*,0,0,3,16,2508,75,6\55,2,1,7,0,India,2476,33,S Sreesanth
143,NZ,104,80,94,27,1270,98*,0,4,5,32,3295,80,5\42,0,1,26,0,New Zealand,3776,47.2,JEC Franklin
144,NZ,177,157,154,20,4417,141,4,28,9,39,4709,132,6\25,4,1,71,0,New Zealand,5964,45.1,SB Styris
145,NZ,153,116,148,15,2434,101*,1,13,8,92,4898,172,5\26,3,2,51,0,New Zealand,6735,39.1,JDP Oram
146,IND,191,113,188,26,1269,95,0,3,10,100,8021,288,6\42,10,2,52,0,India,9484,32.9,AB Agarkar
147,NZ,11,11,10,3,424,131*,1,1,0,4,433,18,5\63,1,1,1,0,New Zealand,434,24.1,CJ Anderson
148,NZ,3,2,0,1,63,56*,0,1,0,0,0,0,0,0,0,6,0,New Zealand,0,0,PD McGlashan
149,IND,79,46,78,12,583,65,0,1,4,21,3489,106,3\24,0,0,22,0,India,4264,40.2,R Ashwin
150,NZ,251,166,244,48,2040,83,0,4,21,90,8539,272,5\7,6,2,73,0,New Zealand,12451,45.7,DL Vettori
151,IND,25,12,25,5,38,13*,0,0,1,6,1117,32,4\23,2,0,9,0,India,1312,41,PP Chawla
152,NZ,155,97,155,34,1015,54,0,2,7,118,6007,226,5\25,8,1,39,0,New Zealand,7641,33.8,KD Mills
153,NZ,45,42,18,1,1362,107,3,6,5,0,398,12,3\29,0,0,15,0,New Zealand,397,33,JD Ryder
154,IND,13,5,13,0,21,16,0,0,2,2,612,12,2\44,0,0,1,0,India,594,49.5,AB Dinda
155,NZ,51,48,33,5,1681,145*,3,11,4,1,638,22,4\22,1,0,18,0,New Zealand,681,30.9,KS Williamson
156,IND,68,33,67,12,292,54*,0,1,2,45,2774,77,4\31,3,0,11,0,India,3242,42.1,P Kumar
157,NZ,21,17,0,1,236,45,0,0,3,0,0,0,0,0,0,25,1,New Zealand,0,0,GJ Hopkins
158,NZ,20,20,15,1,585,146,2,2,2,1,303,10,4\19,1,0,10,0,New Zealand,315,31.5,RJ Nicol
159,NZ,7,4,7,1,14,8*,0,0,1,9,336,8,3\55,0,0,2,0,New Zealand,384,48,DAJ Bracewell
160,IND,23,5,22,2,15,9,0,0,2,14,911,40,6\48,2,1,4,0,India,1228,30.7,A Mishra
161,NZ,79,39,79,21,273,31*,0,0,2,88,3051,146,6\19,7,4,15,0,New Zealand,4265,29.2,SE Bond
162,IND,120,87,118,21,1544,83,0,5,7,53,5142,173,5\27,5,2,21,0,India,5855,33.8,IK Pathan
163,NZ,20,20,0,2,309,71,0,1,5,0,0,0,0,0,0,2,0,New Zealand,0,0,NT Broom
164,NZ,47,45,0,5,1312,112,1,8,2,0,0,0,0,0,0,18,0,New Zealand,0,0,PG Fulton
166,NZ,20,8,20,6,14,4,0,0,0,5,957,42,5\58,4,1,2,0,New Zealand,1021,24.3,MJ McClenaghan
167,NZ,6,6,1,0,167,85,0,2,1,0,10,0,0,0,0,0,0,New Zealand,6,0,C Munro
168,NZ,38,13,38,7,88,34,0,0,0,9,1513,42,3\11,0,0,12,0,New Zealand,1804,42.9,JS Patel
169,IND,30,16,30,6,120,21*,0,0,2,11,1344,34,4\48,1,0,11,0,India,1447,42.5,L Balaji
170,NZ,211,211,154,14,6922,145*,16,40,19,28,3695,96,4\43,1,0,81,0,New Zealand,4694,48.8,NJ Astle
171,NZ,185,178,74,16,4574,117,3,27,9,7,1717,49,3\20,0,0,42,0,New Zealand,1879,38.3,CD McMillan
172,NZ,24,13,24,5,84,25,0,0,2,6,1000,27,4\44,1,0,8,0,New Zealand,1067,39.5,IG Butler
173,IND,4,3,4,2,35,29*,0,0,0,3,115,1,1\28,0,0,3,0,India,150,150,Joginder Sharma
174,NZ,98,97,3,10,2393,172,3,11,7,1,25,1,1\0,0,0,41,0,New Zealand,20,20,L Vincent
175,NZ,11,9,11,3,117,42*,0,0,2,0,370,14,4\42,2,0,5,0,New Zealand,365,26,JDS Neesham
176,IND,37,14,36,5,126,32*,0,0,1,19,1612,37,6\27,0,1,10,0,India,1907,51.5,M Kartik
177,NZ,6,6,0,0,152,52,0,1,0,0,0,0,0,0,0,3,0,New Zealand,0,0,AJ Redmond
178,NZ,4,4,0,0,15,11,0,0,0,0,0,0,0,0,0,2,0,New Zealand,0,0,HD Rutherford
179,NZ,3,3,0,1,22,19,0,0,0,0,0,0,0,0,0,1,0,New Zealand,0,0,DG Brownlie
180,IND,194,96,191,31,753,34*,0,0,14,112,8102,269,5\42,7,1,43,0,India,9815,36.4,Z Khan
181,NZ,264,261,3,20,7929,134*,8,49,16,0,28,1,1\8,0,0,131,0,New Zealand,29,29,SP Fleming
182,NZ,17,16,3,2,228,35,0,0,2,0,25,0,0,0,0,3,0,New Zealand,24,0,DR Flynn
183,IND,134,126,37,18,5634,183,19,30,9,1,542,4,1\15,0,0,62,0,India,538,134.5,V Kohli
185,IND,35,17,35,5,135,31,0,0,4,32,1381,37,4\8,1,0,12,0,India,1748,47.2,B Kumar
186,NZ,20,20,0,2,528,96*,0,5,2,0,0,0,0,0,0,13,0,New Zealand,0,0,BJ Watling
187,NZ,41,34,40,10,419,45,0,0,1,15,1643,53,5\22,2,1,8,0,New Zealand,1885,35.5,AR Adams
188,IND,29,12,29,6,53,14*,0,0,3,17,1448,50,4\50,2,0,8,0,India,1491,29.8,Mohammed Shami
189,NZ,2,0,2,0,0,0,0,0,0,1,98,1,1\45,0,0,0,0,New Zealand,114,114,GW Aldridge
190,NZ,206,190,178,24,4842,115,4,25,9,76,6378,192,5\42,3,1,65,0,New Zealand,7901,41.1,CL Cairns
191,IND,117,45,117,21,140,24,0,0,9,53,4899,155,6\23,5,2,17,0,India,5637,36.3,A Nehra
192,NZ,1,1,1,0,36,36,0,0,0,0,9,0,0,0,0,1,0,New Zealand,6,0,C de Grandhomme
193,NZ,29,14,29,8,93,28,0,0,1,28,1315,36,4\58,1,0,6,0,New Zealand,1449,40.2,MR Gillespie
194,IND,18,10,17,8,46,16*,0,0,0,5,652,21,4\38,1,0,7,0,India,876,41.7,PP Ojha
195,NZ,37,35,0,1,1026,139,1,7,3,0,0,0,0,0,0,19,0,New Zealand,0,0,JM How
196,NZ,5,5,4,0,93,46,0,0,0,0,130,1,1\36,0,0,2,0,New Zealand,120,120,AP Devcich
197,NZ,7,7,0,0,193,69,0,1,0,0,0,0,0,0,0,3,0,New Zealand,0,0,PJ Ingram
198,IND,70,27,67,16,74,15,0,0,4,38,2603,86,4\29,3,0,11,0,India,3154,36.6,MM Patel
199,NZ,12,12,0,1,276,86,0,1,1,0,0,0,0,0,0,6,1,New Zealand,0,0,TWM Latham
200,NZ,63,61,0,8,1430,101*,1,12,3,0,0,0,0,0,0,18,0,New Zealand,0,0,HJH Marshall
201,IND,57,41,50,11,810,123*,2,3,7,3,1365,33,3\49,0,0,17,0,India,1490,45.1,YK Pathan
202,NZ,19,7,19,2,8,3,0,0,2,14,804,18,3\62,0,0,7,0,New Zealand,948,52.6,CS Martin
203,NZ,5,1,5,1,12,12*,0,0,0,0,154,1,1\40,0,0,4,0,New Zealand,143,143,AF Milne
204,IND,189,162,76,32,4596,116*,3,29,11,3,1291,25,3\34,0,0,80,0,India,1526,61,SK Raina
205,IND,241,235,142,9,7995,219,15,37,14,13,3737,94,4\6,1,0,90,0,India,4290,45.6,V Sehwag
206,NZ,4,2,4,1,14,11,0,0,0,0,155,3,2\58,0,0,0,0,New Zealand,164,54.6,LJ Woodcock
207,NZ,2,1,2,0,13,13,0,0,0,1,52,2,1\24,0,0,1,0,New Zealand,84,42,MD Bates
208,IND,72,27,71,13,72,13,0,0,4,27,3207,102,4\38,4,0,16,0,India,3361,32.9,I Sharma
209,NZ,7,4,7,2,8,5,0,0,0,3,263,5,2\45,0,0,1,0,New Zealand,321,64.2,TA Boult
210,IND,5,1,5,1,0,0*,0,0,0,3,228,4,2\26,0,0,1,0,India,237,59.2,MM Sharma
212,NZ,44,39,28,6,1013,115,1,6,3,7,514,17,4\31,1,0,7,0,New Zealand,615,36.1,GD Elliott
213,IND,4,1,4,0,1,1,0,0,0,0,177,6,3\43,0,0,1,0,India,206,34.3,R Sharma
214,NZ,14,12,12,1,154,33,0,0,1,3,403,10,2\35,0,0,3,0,New Zealand,456,45.6,AM Ellis
215,NZ,12,6,11,3,34,11*,0,0,1,5,451,12,3\30,0,0,4,0,New Zealand,540,45,PA Hitchcock
216,IND,123,117,36,21,3427,209,4,22,8,2,483,8,2\27,0,0,42,0,India,569,71.1,RG Sharma
217,NZ,19,10,19,7,12,4*,0,0,3,7,800,27,4\53,2,0,3,0,New Zealand,926,34.2,AJ McKay
218,NZ,10,10,0,0,250,161,1,1,2,0,0,0,0,0,0,0,0,New Zealand,0,0,JAH Marshall
219,IND,2,0,2,0,0,0,0,0,0,1,77,1,1\58,0,0,0,0,India,82,82,RP Singh
219,IND,2,0,2,0,0,0,0,0,0,1,77,1,1\58,0,0,13,0,India,82,82,RP Singh
219,IND,2,0,57,0,0,0,0,0,0,31,2343,69,4\35,2,0,0,0,India,2565,37.1,RP Singh
219,IND,2,0,57,0,0,0,0,0,0,31,2343,69,4\35,2,0,13,0,India,2565,37.1,RP Singh
219,IND,58,20,2,10,104,23,0,0,3,1,77,1,1\58,0,0,0,0,India,82,82,RP Singh
219,IND,58,20,2,10,104,23,0,0,3,1,77,1,1\58,0,0,13,0,India,82,82,RP Singh
219,IND,58,20,57,10,104,23,0,0,3,31,2343,69,4\35,2,0,0,0,India,2565,37.1,RP Singh
219,IND,58,20,57,10,104,23,0,0,3,31,2343,69,4\35,2,0,13,0,India,2565,37.1,RP Singh
220,NZ,24,7,24,4,24,13*,0,0,1,15,1000,30,4\24,1,0,4,0,New Zealand,1167,38.9,MJ Mason
221,NZ,8,2,8,2,3,3*,0,0,0,3,404,12,3\68,0,0,1,0,New Zealand,387,32.2,IE O'Brien
222,IND,463,452,270,41,18426,200*,49,96,20,24,6850,154,5\32,4,2,140,0,India,8054,52.2,SR Tendulkar
223,NZ,53,49,0,4,1302,118*,2,8,8,0,0,0,0,0,0,17,0,New Zealand,0,0,MS Sinclair
224,NZ,1,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,New Zealand,24,0,EP Thompson
225,IND,4,1,4,1,1,1*,0,0,0,4,144,3,1\15,0,0,1,0,India,165,55,S Tyagi
226,NZ,89,51,89,21,294,36,0,0,7,69,3447,109,4\24,2,0,20,0,New Zealand,4231,38.8,DR Tuffey
227,NZ,6,6,6,1,103,44*,0,0,1,0,260,4,2\21,0,0,4,0,New Zealand,242,60.5,JW Wilson
228,IND,31,13,0,4,86,27*,0,0,2,0,0,0,0,0,0,6,0,India,0,0,R Vinay Kumar
229,PAK,154,135,0,14,3168,124,5,10,9,0,0,0,0,0,0,156,31,Pakistan,0,0,Kamran Akmal
230,PAK,94,83,0,15,2623,102*,2,19,6,0,0,0,0,0,0,59,13,Pakistan,0,0,Umar Akmal
231,IND,28,10,28,8,27,11*,0,0,1,9,1308,30,3\32,0,0,5,0,India,1292,43,UT Yadav
232,PAK,216,193,0,25,5490,143,7,31,13,0,0,0,0,0,0,75,0,Pakistan,0,0,Shoaib Malik
233,PAK,373,345,349,25,7582,124,6,36,28,71,12753,376,7\12,4,9,119,0,Pakistan,16539,43.9,Shahid Afridi
234,IND,290,265,155,38,8237,139,13,51,18,18,4171,110,5\31,2,1,92,0,India,4928,44.8,Yuvraj Singh
235,PAK,124,63,0,17,451,39,0,0,9,0,0,0,0,0,0,15,0,Pakistan,0,0,Umar Gul
236,PAK,146,146,138,9,4254,140*,9,20,13,41,4202,118,3\17,0,0,51,0,Pakistan,6206,52.5,Mohammad Hafeez
237,IND,7,6,0,1,79,27*,0,0,0,0,0,0,0,0,0,2,0,India,0,0,S Badrinath
238,PAK,146,133,0,31,4527,96*,0,37,5,0,0,0,0,0,0,0,0,Pakistan,0,0,Misbah-ul-Haq
